id,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,#_owner_children
3750,Ford,2011,150000,120000,Diesel,Individual,Manual,Second Owner,2
3751,Ford,2014,240000,90000,Diesel,Individual,Manual,First Owner,4
3752,Mahindra,2014,800000,90000,Diesel,Individual,Manual,First Owner,3
3753,Hyundai,2015,240000,110000,LPG,Individual,Manual,First Owner,0
3754,Ford,2014,600000,87000,Diesel,Individual,Manual,Second Owner,3
3755,Mahindra,2014,800000,15000,Diesel,Individual,Manual,First Owner,2
3756,Hyundai,2015,160000,70000,Petrol,Individual,Manual,First Owner,4
3757,Ford,2012,350000,38000,Petrol,Individual,Manual,First Owner,2
3758,Honda,2011,300000,64000,Petrol,Individual,Manual,Second Owner,4
3759,Tata,2015,399000,55250,Diesel,Individual,Manual,First Owner,1
3760,Mahindra,2011,300000,110000,Diesel,Individual,Manual,First Owner,2
3761,Maruti,2012,150000,70000,Petrol,Individual,Automatic,First Owner,4
3762,Chevrolet,2010,320000,60000,Diesel,Individual,Manual,Third Owner,1
3763,Tata,2018,1280000,17000,Diesel,Individual,Manual,First Owner,4
3764,Renault,2017,300000,13000,Petrol,Individual,Manual,Second Owner,2
3765,Nissan,2016,1000000,60000,Diesel,Individual,Manual,First Owner,4
3766,Mitsubishi,2012,1090000,120000,Diesel,Individual,Manual,Second Owner,2
3767,Tata,2012,450000,97000,Diesel,Individual,Manual,Second Owner,1
3768,Tata,2007,60000,130000,Petrol,Individual,Manual,Second Owner,1
3769,Maruti,2013,500000,50000,Petrol,Individual,Manual,First Owner,2
3770,Tata,2012,200000,120000,Diesel,Individual,Manual,Second Owner,4
3771,Ford,2015,650000,68000,Diesel,Individual,Manual,First Owner,0
3772,Maruti,2006,60000,100000,Petrol,Individual,Manual,Second Owner,3
3773,Maruti,2013,250999,80000,Diesel,Individual,Manual,First Owner,2
3774,Hyundai,2012,185000,67000,CNG,Dealer,Manual,Second Owner,1
3775,Maruti,2015,155000,60000,Petrol,Individual,Manual,First Owner,3
3776,Maruti,2019,600000,5000,Petrol,Individual,Manual,First Owner,0
3777,Renault,2016,300000,20000,Petrol,Individual,Manual,First Owner,4
3778,Hyundai,2018,850000,12500,Petrol,Individual,Manual,First Owner,1
3779,Maruti,2019,470000,4000,CNG,Individual,Manual,First Owner,5
3780,Ford,2019,600000,25000,Petrol,Individual,Manual,First Owner,2
3781,Toyota,2013,700000,70000,Diesel,Individual,Manual,Second Owner,4
3782,Maruti,2007,70000,162000,LPG,Individual,Manual,First Owner,1
3783,Toyota,2010,1250000,205000,Diesel,Individual,Manual,Second Owner,2
3784,Audi,2008,650000,70000,Petrol,Individual,Automatic,Third Owner,5
3785,Hyundai,2018,450000,70000,Diesel,Individual,Manual,Second Owner,0
3786,Mahindra,2014,750000,100000,Diesel,Individual,Manual,Second Owner,5
3787,Toyota,2013,775000,70000,Diesel,Individual,Manual,Second Owner,5
3788,Hyundai,2011,800000,220000,Diesel,Individual,Manual,First Owner,1
3789,Honda,2015,360000,80000,Petrol,Individual,Manual,Second Owner,5
3790,Toyota,2010,250000,120000,Diesel,Individual,Manual,First Owner,5
3791,Jeep,2017,1490000,22038,Diesel,Individual,Manual,First Owner,4
3792,Nissan,2013,600000,80000,Diesel,Individual,Manual,First Owner,1
3793,Maruti,2010,120000,90000,Petrol,Individual,Manual,First Owner,5
3794,Tata,2012,320000,140000,Diesel,Individual,Manual,Second Owner,5
3795,Mahindra,2011,400000,120000,Diesel,Individual,Manual,Second Owner,5
3796,Maruti,2015,302000,60000,Diesel,Individual,Manual,First Owner,4
3797,Chevrolet,2011,130000,80000,Diesel,Individual,Manual,Second Owner,3
3798,Maruti,2014,150000,60000,Petrol,Individual,Manual,Second Owner,3
3799,Tata,2012,200000,90000,Diesel,Individual,Manual,Second Owner,4
3800,Toyota,2012,950000,80000,Diesel,Individual,Manual,First Owner,3
3801,Maruti,2008,120000,175000,Diesel,Individual,Manual,Second Owner,0
3802,Mahindra,2019,1400000,10000,Diesel,Individual,Manual,First Owner,1
3803,Hyundai,2017,620000,65000,Petrol,Individual,Manual,First Owner,5
3804,Toyota,2012,449000,90000,Diesel,Individual,Manual,First Owner,1
3805,Maruti,2007,100000,70000,Petrol,Individual,Manual,First Owner,1
3806,Hyundai,2018,600000,2500,Petrol,Individual,Manual,First Owner,1
3807,Honda,2016,700000,35000,Diesel,Individual,Manual,First Owner,1
3808,Chevrolet,2012,250000,40000,Diesel,Individual,Manual,First Owner,2
3809,Maruti,2018,550000,63000,Petrol,Individual,Manual,First Owner,3
3810,Skoda,2013,675000,88000,Diesel,Dealer,Automatic,First Owner,4
3811,Nissan,2015,530000,55000,Diesel,Dealer,Manual,First Owner,5
3812,Chevrolet,2014,325000,71014,Diesel,Dealer,Manual,First Owner,1
3813,Renault,2015,370000,60000,Diesel,Dealer,Manual,First Owner,4
3814,Skoda,2014,360000,70000,Diesel,Individual,Manual,First Owner,1
3815,Skoda,2012,650000,60000,Petrol,Dealer,Automatic,First Owner,3
3816,Ford,2012,199000,92000,Diesel,Dealer,Manual,Third Owner,0
3817,Mahindra,2014,285000,89126,Diesel,Individual,Manual,First Owner,1
3818,Volkswagen,2009,260000,134000,Diesel,Individual,Automatic,First Owner,0
3819,Maruti,2019,869999,15000,Petrol,Dealer,Automatic,First Owner,2
3820,Hyundai,2016,425000,42500,Diesel,Dealer,Manual,First Owner,3
3821,Chevrolet,2012,490000,42000,Diesel,Dealer,Automatic,First Owner,5
3822,Mahindra,2015,750000,70000,Diesel,Individual,Automatic,Second Owner,5
3823,Honda,2004,125000,110000,Petrol,Individual,Manual,Third Owner,1
3824,Fiat,2014,221000,131365,Diesel,Individual,Manual,First Owner,2
3825,Volkswagen,2016,724000,48980,Diesel,Dealer,Automatic,First Owner,3
3826,Honda,2014,440000,46000,Petrol,Dealer,Automatic,First Owner,5
3827,Chevrolet,2009,70000,60000,Petrol,Individual,Manual,Third Owner,5
3828,Maruti,2015,511000,58000,Diesel,Dealer,Manual,First Owner,1
3829,Maruti,2016,790000,22000,Diesel,Dealer,Manual,First Owner,4
3830,Hyundai,2017,640000,37000,Petrol,Individual,Manual,First Owner,2
3831,Hyundai,2009,120000,70000,Petrol,Individual,Manual,Fourth & Above Owner,4
3832,Chevrolet,2012,126000,98900,Diesel,Individual,Manual,Third Owner,3
3833,Chevrolet,2012,120000,125000,Diesel,Individual,Manual,First Owner,3
3834,Mahindra,2017,650000,60000,Diesel,Individual,Manual,First Owner,1
3835,Hyundai,2014,450000,80000,Petrol,Individual,Manual,Second Owner,3
3836,Maruti,2010,110000,80000,CNG,Individual,Manual,Fourth & Above Owner,1
3837,Mahindra,2017,600000,40000,Diesel,Individual,Manual,First Owner,0
3838,Mahindra,2012,620000,80000,Diesel,Individual,Manual,Second Owner,2
3839,Ford,2014,600000,30000,Diesel,Individual,Manual,First Owner,1
3840,Mahindra,2018,795000,35000,Diesel,Individual,Manual,First Owner,3
3841,Tata,2011,300000,180000,Diesel,Individual,Manual,Third Owner,5
3842,Renault,2015,495000,60000,Diesel,Individual,Manual,First Owner,4
3843,Audi,2013,1580000,86000,Diesel,Dealer,Automatic,First Owner,0
3844,Audi,2015,1750000,127643,Diesel,Dealer,Automatic,First Owner,3
3845,Tata,2018,1350000,34000,Diesel,Individual,Automatic,First Owner,4
3846,Mahindra,2014,350000,145000,Diesel,Individual,Manual,First Owner,0
3847,Datsun,2018,300000,25000,Petrol,Individual,Automatic,First Owner,0
3848,Tata,2018,400000,54000,Petrol,Dealer,Manual,Second Owner,2
3849,Audi,2014,1750000,102354,Diesel,Dealer,Automatic,First Owner,5
3850,Maruti,1999,70000,70000,Petrol,Individual,Manual,Fourth & Above Owner,3
3851,Nissan,2018,500000,70000,Diesel,Individual,Manual,First Owner,4
3852,Audi,2017,2575000,36000,Diesel,Dealer,Automatic,First Owner,4
3853,Honda,2014,345000,58000,Petrol,Dealer,Manual,First Owner,5
3854,Tata,2013,220000,100000,Diesel,Individual,Manual,First Owner,2
3855,Audi,2014,1850000,62237,Petrol,Dealer,Automatic,First Owner,1
3856,Hyundai,2005,114999,90000,Petrol,Dealer,Manual,Second Owner,5
3857,Maruti,1999,50000,100000,Petrol,Individual,Manual,Second Owner,2
3858,Honda,2017,585000,14000,Petrol,Dealer,Manual,First Owner,4
3859,Ford,2018,950000,21394,Diesel,Dealer,Manual,First Owner,4
3860,Maruti,2018,625000,13800,Petrol,Individual,Automatic,First Owner,4
3861,Hyundai,2017,1035000,23000,Petrol,Dealer,Automatic,First Owner,1
3862,Datsun,2015,310000,32686,Petrol,Dealer,Manual,First Owner,2
3863,Mahindra,2017,600000,99700,Diesel,Individual,Manual,First Owner,5
3864,Toyota,2019,3100000,5000,Diesel,Individual,Automatic,First Owner,4
3865,Honda,2014,650000,49654,Diesel,Dealer,Manual,First Owner,5
3866,Hyundai,2016,550000,45457,Petrol,Dealer,Manual,First Owner,4
3867,Hyundai,2017,1260000,39221,Diesel,Dealer,Manual,First Owner,0
3868,Hyundai,2016,660000,48220,Petrol,Dealer,Manual,First Owner,3
3869,Hyundai,2017,700000,11114,Petrol,Dealer,Manual,First Owner,3
3870,Hyundai,2008,235000,60208,Diesel,Dealer,Manual,First Owner,5
3871,Volkswagen,2013,475000,80000,Diesel,Dealer,Manual,First Owner,1
3872,Mercedes-Benz,2008,795000,98600,Diesel,Dealer,Automatic,First Owner,5
3873,Audi,2016,8900000,13000,Petrol,Dealer,Automatic,First Owner,0
3874,Audi,2015,3200000,30000,Diesel,Dealer,Automatic,First Owner,5
3875,MG,2019,1860000,18000,Petrol,Dealer,Automatic,First Owner,2
3876,Land,2010,4200000,100000,Diesel,Dealer,Automatic,First Owner,3
3877,Honda,2015,850000,58000,Petrol,Dealer,Automatic,First Owner,3
3878,Mahindra,2017,585000,85441,Diesel,Dealer,Manual,First Owner,5
3879,Mahindra,2015,380000,64541,Diesel,Dealer,Manual,First Owner,3
3880,Maruti,2019,650000,35000,Diesel,Individual,Manual,First Owner,2
3881,Maruti,2018,600000,30000,Petrol,Individual,Manual,First Owner,4
3882,Nissan,2017,434999,16267,Petrol,Dealer,Manual,First Owner,0
3883,Volkswagen,2013,525000,71500,Diesel,Dealer,Manual,First Owner,2
3884,BMW,2019,4800000,12999,Diesel,Dealer,Automatic,First Owner,2
3885,Chevrolet,2008,160000,80000,Petrol,Individual,Manual,First Owner,5
3886,Maruti,2007,160000,90000,Petrol,Individual,Manual,Second Owner,1
3887,Chevrolet,2012,125000,28000,Petrol,Individual,Manual,First Owner,5
3888,Mahindra,2015,430000,200000,Diesel,Individual,Manual,First Owner,2
3889,Hyundai,2017,900000,14700,Petrol,Individual,Manual,First Owner,2
3890,Maruti,2000,61000,90000,Petrol,Individual,Manual,Second Owner,5
3891,Maruti,2017,400000,50000,Petrol,Individual,Manual,First Owner,4
3892,Hyundai,2009,150000,100000,Petrol,Individual,Manual,Second Owner,2
3893,Volkswagen,2019,950000,24000,Petrol,Individual,Automatic,First Owner,0
3894,Tata,2013,220000,100000,Diesel,Individual,Manual,First Owner,1
3895,Hyundai,2007,110000,90000,Petrol,Individual,Manual,First Owner,3
3896,Tata,2015,375000,30000,Petrol,Individual,Manual,First Owner,4
3897,Datsun,2017,350000,80000,Petrol,Individual,Manual,First Owner,4
3898,Hyundai,2012,310000,92686,Diesel,Dealer,Manual,Second Owner,5
3899,Tata,2010,90000,300000,Petrol,Individual,Manual,Third Owner,2
3900,Volkswagen,2011,350000,90000,Petrol,Individual,Manual,Second Owner,5
3901,Hyundai,2003,100000,60000,Petrol,Individual,Manual,First Owner,2
3902,Mahindra,2017,1300000,40000,Diesel,Individual,Automatic,First Owner,0
3903,Maruti,2004,70000,90000,Petrol,Individual,Manual,Fourth & Above Owner,0
3904,Chevrolet,2013,225000,80000,Diesel,Individual,Manual,First Owner,2
3905,Honda,2002,145000,100000,Petrol,Individual,Manual,First Owner,2
3906,Ford,2018,930000,20000,Diesel,Individual,Manual,First Owner,2
3907,Maruti,2019,550000,51000,Petrol,Individual,Manual,First Owner,1
3908,Maruti,2008,85000,120000,Petrol,Individual,Manual,Second Owner,0
3909,Hyundai,2014,280000,55000,Petrol,Individual,Manual,First Owner,1
3910,Hyundai,2018,360000,6000,Petrol,Individual,Manual,First Owner,2
3911,Maruti,2011,150000,40000,Petrol,Individual,Manual,Second Owner,4
3912,Skoda,2017,900000,15000,Petrol,Individual,Automatic,First Owner,2
3913,Ambassador,2005,120000,50000,Diesel,Individual,Manual,Second Owner,4
3914,Fiat,2010,215000,90000,Petrol,Individual,Manual,Second Owner,5
3915,Renault,2013,550000,38500,Diesel,Individual,Manual,First Owner,1
3916,Tata,2018,775000,35000,Petrol,Individual,Manual,First Owner,1
3917,Maruti,2001,409999,49359,Petrol,Individual,Manual,Third Owner,5
3918,Maruti,2005,65000,70000,Petrol,Individual,Manual,Second Owner,1
3919,Maruti,2008,200000,90000,Petrol,Individual,Manual,Second Owner,4
3920,Maruti,2010,240000,50000,Petrol,Individual,Manual,Second Owner,1
3921,Toyota,2012,800000,108731,Diesel,Individual,Manual,First Owner,5
3922,Toyota,2010,400000,120000,Diesel,Individual,Manual,First Owner,1
3923,Tata,2016,500000,60000,Diesel,Individual,Manual,First Owner,4
3924,Mahindra,2007,150000,90000,Diesel,Individual,Manual,Third Owner,5
3925,Toyota,2014,500000,140000,Diesel,Individual,Manual,Second Owner,2
3926,Hyundai,2014,320000,80000,Petrol,Individual,Manual,First Owner,3
3927,Nissan,2013,300000,90000,Diesel,Individual,Manual,First Owner,4
3928,Renault,2017,650000,40000,Diesel,Individual,Manual,First Owner,3
3929,Maruti,2018,285000,14000,Petrol,Individual,Manual,First Owner,0
3930,Tata,2012,360000,70000,Diesel,Individual,Manual,Second Owner,2
3931,Honda,2009,450000,55000,Petrol,Individual,Manual,Second Owner,2
3932,Maruti,2011,175000,60000,Petrol,Individual,Manual,Third Owner,4
3933,Chevrolet,2011,350000,74000,Diesel,Individual,Manual,Second Owner,3
3934,Ford,2020,530000,45000,Diesel,Dealer,Manual,First Owner,4
3935,Honda,2017,1025000,38000,Diesel,Dealer,Manual,First Owner,5
3936,Honda,2017,950000,24000,Diesel,Dealer,Manual,First Owner,0
3937,Honda,2017,725000,29976,Petrol,Dealer,Manual,First Owner,0
3938,Honda,2017,919999,41000,Petrol,Dealer,Manual,First Owner,2
3939,Honda,2018,700000,15000,Diesel,Dealer,Manual,First Owner,3
3940,Honda,2017,725000,36000,Diesel,Dealer,Manual,First Owner,5
3941,Honda,2017,840000,30646,Petrol,Dealer,Manual,First Owner,2
3942,Maruti,2015,365000,23600,Petrol,Dealer,Manual,First Owner,5
3943,Honda,2014,665000,71318,Diesel,Dealer,Manual,First Owner,2
3944,Maruti,2003,50000,78098,Petrol,Individual,Manual,First Owner,5
3945,Hyundai,2014,225000,30000,Petrol,Individual,Manual,First Owner,0
3946,Hyundai,2012,229999,45000,Petrol,Individual,Manual,Second Owner,4
3947,Hyundai,2008,145000,67000,Petrol,Individual,Manual,First Owner,1
3948,Ford,2018,624000,14681,Diesel,Dealer,Manual,First Owner,0
3949,Hyundai,2015,500000,25000,Petrol,Individual,Manual,First Owner,0
3950,Ford,2017,750000,18054,Petrol,Dealer,Manual,First Owner,0
3951,Honda,2015,785000,40000,Diesel,Individual,Manual,First Owner,4
3952,Hyundai,2011,225000,30000,Petrol,Individual,Manual,First Owner,5
3953,Hyundai,2017,300000,80000,Diesel,Individual,Manual,First Owner,0
3954,Hyundai,2016,680000,20000,Diesel,Individual,Manual,First Owner,2
3955,Mahindra,2016,700000,40000,Diesel,Individual,Manual,First Owner,2
3956,Tata,2011,180000,120000,Diesel,Individual,Manual,First Owner,3
3957,Ford,2008,270000,120000,Diesel,Individual,Manual,Second Owner,0
3958,Maruti,2010,370000,97000,Petrol,Individual,Manual,Second Owner,2
3959,Mahindra,2018,1100000,70000,Diesel,Individual,Manual,First Owner,1
3960,Hyundai,2004,120000,120000,Diesel,Individual,Manual,Second Owner,1
3961,Skoda,2013,430000,88000,Diesel,Individual,Manual,Second Owner,2
3962,Maruti,2014,550000,38406,Diesel,Dealer,Manual,First Owner,2
3963,Hyundai,2014,320000,54350,Petrol,Dealer,Manual,First Owner,0
3964,Maruti,2015,390000,32260,Petrol,Dealer,Manual,First Owner,4
3965,Renault,2014,550000,58231,Diesel,Dealer,Manual,First Owner,3
3966,Maruti,2012,370000,59858,Petrol,Dealer,Manual,First Owner,3
3967,Maruti,2010,190000,73350,Petrol,Dealer,Manual,First Owner,1
3968,Renault,2013,509999,88473,Diesel,Dealer,Manual,First Owner,5
3969,Honda,2013,450000,96987,Petrol,Dealer,Manual,First Owner,0
3970,Mercedes-Benz,2016,5500000,77350,Diesel,Dealer,Automatic,First Owner,1
3971,Maruti,2015,550000,61187,Diesel,Dealer,Manual,First Owner,1
3972,Mahindra,2009,400000,68350,Diesel,Dealer,Manual,First Owner,2
3973,Ford,2015,585000,81150,Diesel,Dealer,Manual,First Owner,4
3974,Hyundai,2019,500000,30000,Petrol,Individual,Manual,First Owner,4
3975,Maruti,2015,800000,30000,Petrol,Individual,Manual,First Owner,0
3976,Maruti,2009,265000,120000,Diesel,Individual,Manual,Second Owner,4
3977,Ford,2012,175000,180000,Diesel,Individual,Manual,First Owner,1
3978,Fiat,2007,125000,50000,Petrol,Individual,Manual,Second Owner,5
3979,Tata,2010,165000,80000,Diesel,Individual,Manual,First Owner,3
3980,Mahindra,2011,150000,280000,Diesel,Individual,Manual,First Owner,5
3981,Hyundai,2015,1025000,90000,Diesel,Individual,Manual,Second Owner,1
3982,Toyota,2014,1030000,250000,Diesel,Individual,Manual,Second Owner,1
3983,Chevrolet,2012,380000,90000,Diesel,Individual,Manual,Fourth & Above Owner,2
3984,Maruti,2010,250000,110000,Diesel,Individual,Manual,Third Owner,0
3985,Maruti,2000,85000,80000,Petrol,Individual,Manual,Second Owner,4
3986,Fiat,2016,500000,35000,Diesel,Individual,Manual,First Owner,3
3987,Hyundai,2018,350000,15000,Petrol,Individual,Manual,First Owner,1
3988,Maruti,2010,190000,52000,Petrol,Individual,Manual,Second Owner,5
3989,Volkswagen,2009,940000,140000,Diesel,Individual,Manual,First Owner,5
3990,Maruti,2013,475000,60000,Petrol,Individual,Manual,Second Owner,0
3991,Maruti,2018,300000,17000,Petrol,Individual,Manual,First Owner,5
3992,Chevrolet,2016,250000,70000,Petrol,Individual,Manual,Third Owner,5
3993,Maruti,2001,93000,97000,Petrol,Individual,Manual,Fourth & Above Owner,0
3994,Ford,2012,290000,125000,Diesel,Individual,Manual,Second Owner,4
3995,Tata,2010,75000,300000,Petrol,Individual,Manual,Third Owner,0
3996,Mahindra,2015,1000000,120000,Diesel,Individual,Manual,Second Owner,1
3997,Hyundai,2015,550000,87000,Diesel,Individual,Manual,First Owner,4
3998,Fiat,2010,285000,75000,Diesel,Individual,Manual,Third Owner,4
3999,Tata,2014,240000,60000,Petrol,Individual,Manual,Second Owner,2
4000,Hyundai,2015,850000,25000,Petrol,Individual,Manual,First Owner,0
4001,Hyundai,2016,650000,26000,Petrol,Individual,Manual,First Owner,3
4002,Maruti,2017,365000,78000,CNG,Individual,Manual,First Owner,1
4003,Hyundai,2016,650000,26000,Petrol,Individual,Manual,First Owner,0
4004,Chevrolet,2015,260000,35000,Petrol,Individual,Manual,First Owner,2
4005,Tata,2014,250000,100000,Petrol,Individual,Manual,First Owner,4
4006,Tata,2007,550000,80000,Petrol,Individual,Manual,Second Owner,3
4007,Maruti,2004,70000,90000,Petrol,Individual,Manual,Fourth & Above Owner,0
4008,Chevrolet,2013,225000,80000,Diesel,Individual,Manual,First Owner,2
4009,Honda,2002,145000,100000,Petrol,Individual,Manual,First Owner,0
4010,Ford,2018,930000,20000,Diesel,Individual,Manual,First Owner,4
4011,Maruti,2019,550000,51000,Petrol,Individual,Manual,First Owner,3
4012,Maruti,2008,85000,120000,Petrol,Individual,Manual,Second Owner,5
4013,Hyundai,2014,280000,55000,Petrol,Individual,Manual,First Owner,2
4014,Hyundai,2018,360000,6000,Petrol,Individual,Manual,First Owner,4
4015,Maruti,2011,150000,40000,Petrol,Individual,Manual,Second Owner,0
4016,Skoda,2017,900000,15000,Petrol,Individual,Automatic,First Owner,5
4017,Ambassador,2005,120000,50000,Diesel,Individual,Manual,Second Owner,1
4018,Fiat,2010,215000,90000,Petrol,Individual,Manual,Second Owner,4
4019,Renault,2013,550000,38500,Diesel,Individual,Manual,First Owner,0
4020,Tata,2018,775000,35000,Petrol,Individual,Manual,First Owner,1
